p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.04   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.804         -0.987        0.004         0.876         -1.042        0.008         0.902         0.055         0.008         20970.0       0.0           
0.05   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.789         -0.813        0.002         0.865         -1.336        0.009         0.887         0.523         0.009         25535.0       0.0           
0.06   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.787         -0.52         0.002         0.874         -1.244        0.009         0.877         0.725         0.008         25543.0       0.0           
0.07   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.791         -0.278        0.002         0.876         -1.346        0.01          0.873         1.068         0.011         25606.0       0.0           
0.08   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.777         0.017         0.002         0.883         -1.301        0.011         0.852         1.318         0.01          25796.0       0.0           
0.09   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.746         0.442         0.002         0.889         -1.157        0.01          0.817         1.6           0.008         26319.0       0.0           
0.1    0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.719         0.736         0.002         0.883         -1.259        0.01          0.786         1.995         0.008         27568.0       0.0           
-1     0.027  SCOPA         -1.0          1.0           0.0           0.625         0.576         0.002         0.73          -3.972        0.011         0.76          4.548         0.012         55493.0       0.0           
0.0    0.027  BASICTOOL     -1.0          1.0           0.0           0.643         -3.602        0.01          0.776         -2.357        0.011         0.813         -1.246        0.012         19018.0       0.0           
0.01   0.027  BASICTOOL     -1.0          1.0           0.0           0.643         -3.602        0.01          0.776         -2.357        0.011         0.813         -1.246        0.012         19018.0       0.0           
0.02   0.027  BASICTOOL     -1.0          1.0           0.0           0.679         -2.903        0.009         0.796         -2.027        0.01          0.834         -0.876        0.011         19018.0       0.0           
0.03   0.027  BASICTOOL     -1.0          1.0           0.0           0.724         -1.84         0.005         0.825         -1.499        0.008         0.865         -0.34         0.009         19137.0       0.0           
0.04   0.027  BASICTOOL     -1.0          1.0           0.0           0.794         -1.094        0.004         0.869         -1.1          0.008         0.898         0.006         0.008         20804.0       0.0           
0.05   0.027  BASICTOOL     -1.0          1.0           0.0           0.782         -0.882        0.002         0.86          -1.371        0.009         0.884         0.489         0.009         25626.0       0.0           
0.06   0.027  BASICTOOL     -1.0          1.0           0.0           0.779         -0.569        0.002         0.868         -1.288        0.009         0.874         0.719         0.008         25640.0       0.0           
0.07   0.027  BASICTOOL     -1.0          1.0           0.0           0.784         -0.318        0.002         0.87          -1.387        0.01          0.871         1.069         0.011         25700.0       0.0           
0.08   0.027  BASICTOOL     -1.0          1.0           0.0           0.771         -0.009        0.002         0.877         -1.336        0.011         0.851         1.327         0.01          25904.0       0.0           
0.09   0.027  BASICTOOL     -1.0          1.0           0.0           0.743         0.399         0.002         0.882         -1.195        0.009         0.818         1.595         0.008         26429.0       0.0           
0.1    0.027  BASICTOOL     -1.0          1.0           0.0           0.716         0.705         0.002         0.877         -1.294        0.009         0.787         1.999         0.008         27657.0       0.0           
-1     0.028  SCOPA         -1.0          1.0           0.0           0.62          0.5           0.002         0.727         -4.032        0.011         0.758         4.532         0.011         55598.0       0.0           
0.0    0.028  BASICTOOL     -1.0          1.0           0.0           0.632         -3.758        0.01          0.769         -2.451        0.011         0.805         -1.307        0.012         18716.0       0.0           
0.01   0.028  BASICTOOL     -1.0          1.0           0.0           0.632         -3.758        0.01          0.769         -2.451        0.011         0.805         -1.307        0.012         18716.0       0.0           
0.02   0.028  BASICTOOL     -1.0          1.0           0.0           0.665         -3.071        0.009         0.787         -2.12         0.01          0.824         -0.95         0.011         18716.0       0.0           
0.03   0.028  BASICTOOL     -1.0          1.0           0.0           0.711         -1.964        0.005         0.817         -1.578        0.008         0.858         -0.386        0.009         18826.0       0.0           
0.04   0.028  BASICTOOL     -1.0          1.0           0.0           0.782         -1.165        0.004         0.859         -1.161        0.008         0.895         -0.005        0.008         20560.0       0.0           
0.05   0.028  BASICTOOL     -1.0          1.0           0.0           0.771         -0.927        0.002         0.852         -1.404        0.008         0.881         0.477         0.009         25366.0       0.0           
0.06   0.028  BASICTOOL     -1.0          1.0           0.0           0.77          -0.6          0.002         0.862         -1.292        0.008         0.871         0.692         0.008         25378.0       0.0           
0.07   0.028  BASICTOOL     -1.0          1.0           0.0           0.776         -0.334        0.002         0.865         -1.389        0.01          0.868         1.055         0.01          25466.0       0.0           
0.08   0.028  BASICTOOL     -1.0          1.0           0.0           0.765         -0.041        0.002         0.872         -1.347        0.01          0.849         1.306         0.01          25732.0       0.0           
0.09   0.028  BASICTOOL     -1.0          1.0           0.0           0.738         0.364         0.002         0.878         -1.193        0.009         0.818         1.557         0.008         26323.0       0.0           
0.1    0.028  BASICTOOL     -1.0          1.0           0.0           0.711         0.659         0.002         0.873         -1.281        0.009         0.787         1.94          0.008         27612.0       0.0           
-1     0.029  SCOPA         -1.0          1.0           0.0           0.622         0.566         0.002         0.728         -3.977        0.011         0.758         4.543         0.011         55482.0       0.0           
0.0    0.029  BASICTOOL     -1.0          1.0           0.0           0.623         -3.809        0.01          0.758         -2.55         0.011         0.806         -1.259        0.012         18533.0       0.0           
0.01   0.029  BASICTOOL     -1.0          1.0           0.0           0.623         -3.809        0.01          0.758         -2.55         0.011         0.806         -1.259        0.012         18533.0       0.0           
0.02   0.029  BASICTOOL     -1.0          1.0           0.0           0.656         -3.147        0.009         0.777         -2.214        0.01          0.823         -0.933        0.011         18533.0       0.0           
0.03   0.029  BASICTOOL     -1.0          1.0           0.0           0.704         -2.007        0.005         0.811         -1.631        0.009         0.855         -0.376        0.009         18648.0       0.0           
0.04   0.029  BASICTOOL     -1.0          1.0           0.0           0.777         -1.195        0.004         0.855         -1.208        0.008         0.893         0.013         0.008         20499.0       0.0           
0.05   0.029  BASICTOOL     -1.0          1.0           0.0           0.763         -0.986        0.002         0.847         -1.443        0.008         0.877         0.458         0.009         25423.0       0.0           
0.06   0.029  BASICTOOL     -1.0          1.0           0.0           0.763         -0.651        0.002         0.858         -1.326        0.008         0.867         0.675         0.008         25426.0       0.0           
0.07   0.029  BASICTOOL     -1.0          1.0           0.0           0.771         -0.37         0.002         0.862         -1.406        0.01          0.865         1.036         0.01          25518.0       0.0           
0.08   0.029  BASICTOOL     -1.0          1.0           0.0           0.762         -0.062        0.002         0.87          -1.354        0.01          0.847         1.292         0.009         25751.0       0.0           
0.09   0.029  BASICTOOL     -1.0          1.0           0.0           0.734         0.349         0.002         0.875         -1.212        0.009         0.815         1.561         0.008         26299.0       0.0           
0.1    0.029  BASICTOOL     -1.0          1.0           0.0           0.709         0.649         0.002         0.871         -1.297        0.009         0.786         1.946         0.008         27645.0       0.0           
-1     0.03   SCOPA         -1.0          1.0           0.0           0.615         0.544         0.002         0.725         -3.991        0.011         0.753         4.535         0.011         55487.0       0.0           
0.0    0.03   BASICTOOL     -1.0          1.0           0.0           0.614         -3.907        0.01          0.752         -2.586        0.011         0.801         -1.321        0.012         18289.0       0.0           
0.01   0.03   BASICTOOL     -1.0          1.0           0.0           0.614         -3.907        0.01          0.752         -2.586        0.011         0.801         -1.321        0.012         18289.0       0.0           
0.02   0.03   BASICTOOL     -1.0          1.0           0.0           0.649         -3.197        0.009         0.772         -2.251        0.01          0.821         -0.947        0.011         18289.0       0.0           
0.03   0.03   BASICTOOL     -1.0          1.0           0.0           0.697         -2.035        0.005         0.805         -1.658        0.008         0.853         -0.378        0.009         18400.0       0.0           
0.04   0.03   BASICTOOL     -1.0          1.0           0.0           0.772         -1.254        0.004         0.854         -1.216        0.008         0.888         -0.038        0.009         20235.0       0.0           
0.05   0.03   BASICTOOL     -1.0          1.0           0.0           0.76          -1.021        0.003         0.846         -1.458        0.008         0.875         0.437         0.009         25249.0       0.0           
0.06   0.03   BASICTOOL     -1.0          1.0           0.0           0.763         -0.684        0.002         0.857         -1.348        0.008         0.868         0.664         0.008         25254.0       0.0           
0.07   0.03   BASICTOOL     -1.0          1.0           0.0           0.77          -0.409        0.002         0.858         -1.459        0.01          0.866         1.05          0.011         25327.0       0.0           
0.08   0.03   BASICTOOL     -1.0          1.0           0.0           0.759         -0.082        0.002         0.866         -1.4          0.01          0.848         1.319         0.01          25599.0       0.0           
0.09   0.03   BASICTOOL     -1.0          1.0           0.0           0.733         0.317         0.002         0.873         -1.225        0.009         0.818         1.542         0.008         26181.0       0.0           
0.1    0.03   BASICTOOL     -1.0          1.0           0.0           0.708         0.601         0.002         0.867         -1.314        0.009         0.79          1.915         0.008         27578.0       0.0           
-1     0.031  SCOPA         -1.0          1.0           0.0           0.611         0.468         0.002         0.721         -4.048        0.011         0.752         4.517         0.011         55591.0       0.0           
0.0    0.031  BASICTOOL     -1.0          1.0           0.0           0.605         -4.089        0.011         0.751         -2.643        0.011         0.788         -1.445        0.012         18086.0       0.0           
0.01   0.031  BASICTOOL     -1.0          1.0           0.0           0.605         -4.089        0.011         0.751         -2.643        0.011         0.788         -1.445        0.012         18086.0       0.0           
0.02   0.031  BASICTOOL     -1.0          1.0           0.0           0.638         -3.394        0.01          0.77          -2.299        0.011         0.807         -1.095        0.011         18086.0       0.0           
0.03   0.031  BASICTOOL     -1.0          1.0           0.0           0.684         -2.207        0.006         0.801         -1.715        0.009         0.841         -0.493        0.009         18242.0       0.0           
0.04   0.031  BASICTOOL     -1.0          1.0           0.0           0.765         -1.344        0.004         0.847         -1.273        0.008         0.885         -0.071        0.009         20070.0       0.0           
0.05   0.031  BASICTOOL     -1.0          1.0           0.0           0.752         -1.092        0.003         0.84          -1.483        0.008         0.87          0.391         0.009         25234.0       0.0           
0.06   0.031  BASICTOOL     -1.0          1.0           0.0           0.757         -0.734        0.002         0.851         -1.364        0.008         0.866         0.63          0.008         25240.0       0.0           
0.07   0.031  BASICTOOL     -1.0          1.0           0.0           0.766         -0.448        0.002         0.855         -1.468        0.01          0.866         1.019         0.011         25323.0       0.0           
0.08   0.031  BASICTOOL     -1.0          1.0           0.0           0.757         -0.122        0.002         0.862         -1.405        0.01          0.848         1.283         0.01          25596.0       0.0           
0.09   0.031  BASICTOOL     -1.0          1.0           0.0           0.731         0.274         0.002         0.869         -1.243        0.009         0.817         1.517         0.008         26228.0       0.0           
0.1    0.031  BASICTOOL     -1.0          1.0           0.0           0.706         0.552         0.002         0.864         -1.333        0.009         0.789         1.885         0.008         27653.0       0.0           
-1     0.032  SCOPA         -1.0          1.0           0.0           0.61          0.525         0.002         0.72          -3.999        0.011         0.749         4.524         0.011         55478.0       0.0           
0.0    0.032  BASICTOOL     -1.0          1.0           0.0           0.594         -4.154        0.011         0.743         -2.688        0.011         0.782         -1.466        0.012         17909.0       0.0           
0.01   0.032  BASICTOOL     -1.0          1.0           0.0           0.594         -4.154        0.011         0.743         -2.688        0.011         0.782         -1.466        0.012         17909.0       0.0           
0.02   0.032  BASICTOOL     -1.0          1.0           0.0           0.629         -3.452        0.01          0.762         -2.362        0.01          0.803         -1.09         0.011         17909.0       0.0           
0.03   0.032  BASICTOOL     -1.0          1.0           0.0           0.679         -2.242        0.006         0.797         -1.746        0.009         0.838         -0.496        0.009         18057.0       0.0           
0.04   0.032  BASICTOOL     -1.0          1.0           0.0           0.751         -1.443        0.004         0.843         -1.314        0.008         0.874         -0.129        0.008         19994.0       0.0           
0.05   0.032  BASICTOOL     -1.0          1.0           0.0           0.744         -1.145        0.003         0.835         -1.541        0.008         0.866         0.396         0.009         25187.0       0.0           
0.06   0.032  BASICTOOL     -1.0          1.0           0.0           0.748         -0.778        0.002         0.846         -1.407        0.008         0.86          0.63          0.008         25191.0       0.0           
0.07   0.032  BASICTOOL     -1.0          1.0           0.0           0.758         -0.475        0.002         0.852         -1.485        0.009         0.859         1.011         0.01          25292.0       0.0           
0.08   0.032  BASICTOOL     -1.0          1.0           0.0           0.752         -0.133        0.002         0.86          -1.418        0.01          0.844         1.286         0.009         25563.0       0.0           
0.09   0.032  BASICTOOL     -1.0          1.0           0.0           0.726         0.272         0.002         0.867         -1.251        0.009         0.813         1.523         0.008         26138.0       0.0           
0.1    0.032  BASICTOOL     -1.0          1.0           0.0           0.703         0.55          0.002         0.863         -1.339        0.009         0.785         1.89          0.008         27564.0       0.0           
-1     0.033  SCOPA         -1.0          1.0           0.0           0.604         0.45          0.002         0.717         -4.057        0.011         0.748         4.507         0.011         55572.0       0.0           
0.0    0.033  BASICTOOL     -1.0          1.0           0.0           0.591         -4.261        0.011         0.736         -2.77         0.011         0.782         -1.491        0.012         17602.0       0.0           
0.01   0.033  BASICTOOL     -1.0          1.0           0.0           0.591         -4.261        0.011         0.736         -2.77         0.011         0.782         -1.491        0.012         17602.0       0.0           
0.02   0.033  BASICTOOL     -1.0          1.0           0.0           0.622         -3.586        0.01          0.756         -2.427        0.011         0.799         -1.159        0.012         17602.0       0.0           
0.03   0.033  BASICTOOL     -1.0          1.0           0.0           0.67          -2.349        0.006         0.791         -1.796        0.009         0.832         -0.552        0.01          17743.0       0.0           
0.04   0.033  BASICTOOL     -1.0          1.0           0.0           0.751         -1.432        0.004         0.841         -1.303        0.008         0.875         -0.13         0.009         19672.0       0.0           
0.05   0.033  BASICTOOL     -1.0          1.0           0.0           0.739         -1.176        0.003         0.833         -1.54         0.008         0.863         0.364         0.009         25020.0       0.0           
0.06   0.033  BASICTOOL     -1.0          1.0           0.0           0.747         -0.783        0.002         0.846         -1.391        0.008         0.859         0.608         0.008         25030.0       0.0           
0.07   0.033  BASICTOOL     -1.0          1.0           0.0           0.757         -0.484        0.002         0.85          -1.478        0.009         0.86          0.994         0.01          25116.0       0.0           
0.08   0.033  BASICTOOL     -1.0          1.0           0.0           0.75          -0.154        0.002         0.858         -1.414        0.01          0.844         1.26          0.009         25410.0       0.0           
0.09   0.033  BASICTOOL     -1.0          1.0           0.0           0.725         0.26          0.002         0.865         -1.252        0.008         0.814         1.512         0.008         26044.0       0.0           
0.1    0.033  BASICTOOL     -1.0          1.0           0.0           0.702         0.545         0.002         0.86          -1.337        0.008         0.786         1.882         0.008         27574.0       0.0           
-1     0.034  SCOPA         -1.0          1.0           0.0           0.606         0.505         0.002         0.719         -4.01         0.011         0.746         4.515         0.011         55487.0       0.0           
0.0    0.034  BASICTOOL     -1.0          1.0           0.0           0.582         -4.355        0.011         0.736         -2.773        0.012         0.773         -1.582        0.012         17400.0       0.0           
0.01   0.034  BASICTOOL     -1.0          1.0           0.0           0.582         -4.355        0.011         0.736         -2.773        0.012         0.773         -1.582        0.012         17400.0       0.0           
0.02   0.034  BASICTOOL     -1.0          1.0           0.0           0.614         -3.686        0.01          0.754         -2.477        0.011         0.793         -1.209        0.012         17400.0       0.0           
0.03   0.034  BASICTOOL     -1.0          1.0           0.0           0.663         -2.399        0.006         0.786         -1.844        0.009         0.831         -0.555        0.01          17532.0       0.0           
0.04   0.034  BASICTOOL     -1.0          1.0           0.0           0.74          -1.55         0.005         0.835         -1.378        0.008         0.869         -0.172        0.009         19534.0       0.0           
0.05   0.034  BASICTOOL     -1.0          1.0           0.0           0.731         -1.256        0.003         0.829         -1.587        0.008         0.856         0.332         0.009         24986.0       0.0           
0.06   0.034  BASICTOOL     -1.0          1.0           0.0           0.739         -0.853        0.002         0.84          -1.447        0.008         0.855         0.594         0.008         24998.0       0.0           
0.07   0.034  BASICTOOL     -1.0          1.0           0.0           0.751         -0.519        0.002         0.846         -1.503        0.009         0.857         0.984         0.01          25088.0       0.0           
0.08   0.034  BASICTOOL     -1.0          1.0           0.0           0.745         -0.183        0.002         0.856         -1.425        0.009         0.842         1.242         0.009         25410.0       0.0           
0.09   0.034  BASICTOOL     -1.0          1.0           0.0           0.721         0.216         0.002         0.862         -1.282        0.008         0.812         1.498         0.007         26032.0       0.0           
0.1    0.034  BASICTOOL     -1.0          1.0           0.0           0.697         0.493         0.002         0.857         -1.362        0.008         0.783         1.856         0.007         27583.0       0.0           
-1     0.035  SCOPA         -1.0          1.0           0.0           0.599         0.488         0.002         0.716         -4.015        0.011         0.742         4.503         0.011         55470.0       0.0           
0.0    0.035  BASICTOOL     -1.0          1.0           0.0           0.569         -4.522        0.012         0.724         -2.921        0.012         0.768         -1.602        0.013         17283.0       0.0           
0.01   0.035  BASICTOOL     -1.0          1.0           0.0           0.569         -4.522        0.012         0.724         -2.921        0.012         0.768         -1.602        0.013         17283.0       0.0           
0.02   0.035  BASICTOOL     -1.0          1.0           0.0           0.602         -3.851        0.011         0.744         -2.585        0.011         0.786         -1.266        0.012         17283.0       0.0           
0.03   0.035  BASICTOOL     -1.0          1.0           0.0           0.652         -2.512        0.006         0.779         -1.934        0.009         0.823         -0.579        0.01          17409.0       0.0           
0.04   0.035  BASICTOOL     -1.0          1.0           0.0           0.733         -1.606        0.005         0.828         -1.447        0.008         0.867         -0.159        0.009         19401.0       0.0           
0.05   0.035  BASICTOOL     -1.0          1.0           0.0           0.724         -1.315        0.003         0.822         -1.621        0.008         0.856         0.306         0.008         24929.0       0.0           
0.06   0.035  BASICTOOL     -1.0          1.0           0.0           0.735         -0.903        0.002         0.836         -1.457        0.008         0.855         0.554         0.008         24941.0       0.0           
0.07   0.035  BASICTOOL     -1.0          1.0           0.0           0.747         -0.585        0.002         0.841         -1.553        0.009         0.855         0.967         0.01          25043.0       0.0           
0.08   0.035  BASICTOOL     -1.0          1.0           0.0           0.742         -0.235        0.002         0.851         -1.47         0.009         0.841         1.235         0.009         25329.0       0.0           
0.09   0.035  BASICTOOL     -1.0          1.0           0.0           0.719         0.167         0.002         0.859         -1.298        0.008         0.813         1.465         0.008         25995.0       0.0           
0.1    0.035  BASICTOOL     -1.0          1.0           0.0           0.696         0.456         0.002         0.854         -1.373        0.008         0.786         1.829         0.008         27568.0       0.0           
-1     0.036000000000000004SCOPA         -1.0          1.0           0.0           0.597         0.374         0.002         0.71          -4.078        0.01          0.744         4.452         0.011         55571.0       0.0           
0.0    0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.564         -4.642        0.012         0.716         -3.053        0.012         0.768         -1.589        0.013         17138.0       0.0           
0.01   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.564         -4.642        0.012         0.716         -3.053        0.012         0.768         -1.589        0.013         17138.0       0.0           
0.02   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.596         -3.974        0.011         0.734         -2.741        0.011         0.787         -1.233        0.012         17138.0       0.0           
0.03   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.645         -2.624        0.007         0.769         -2.031        0.009         0.822         -0.593        0.01          17268.0       0.0           
0.04   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.726         -1.659        0.005         0.821         -1.493        0.008         0.866         -0.166        0.009         19270.0       0.0           
0.05   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.715         -1.366        0.003         0.815         -1.678        0.008         0.851         0.312         0.008         24796.0       0.0           
0.06   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.722         -0.94         0.002         0.828         -1.519        0.008         0.847         0.579         0.008         24804.0       0.0           
0.07   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.737         -0.586        0.002         0.836         -1.584        0.009         0.851         0.998         0.01          24897.0       0.0           
0.08   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.734         -0.237        0.002         0.846         -1.501        0.009         0.838         1.263         0.009         25226.0       0.0           
0.09   0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.714         0.158         0.002         0.855         -1.321        0.008         0.811         1.48          0.008         25874.0       0.0           
0.1    0.036000000000000004BASICTOOL     -1.0          1.0           0.0           0.693         0.433         0.002         0.85          -1.397        0.008         0.785         1.83          0.008         27495.0       0.0           
-1     0.037  SCOPA         -1.0          1.0           0.0           0.591         0.457         0.002         0.71          -4.034        0.01          0.737         4.491         0.011         55461.0       0.0           
0.0    0.037  BASICTOOL     -1.0          1.0           0.0           0.554         -4.707        0.012         0.711         -3.065        0.012         0.761         -1.642        0.013         16716.0       0.0           
0.01   0.037  BASICTOOL     -1.0          1.0           0.0           0.554         -4.707        0.012         0.711         -3.065        0.012         0.761         -1.642        0.013         16716.0       0.0           
0.02   0.037  BASICTOOL     -1.0          1.0           0.0           0.587         -4.038        0.011         0.731         -2.707        0.012         0.778         -1.33         0.012         16716.0       0.0           
0.03   0.037  BASICTOOL     -1.0          1.0           0.0           0.635         -2.685        0.007         0.767         -2.02         0.009         0.815         -0.665        0.01          16851.0       0.0           
0.04   0.037  BASICTOOL     -1.0          1.0           0.0           0.717         -1.741        0.005         0.82          -1.49         0.008         0.858         -0.251        0.009         18875.0       0.0           
0.05   0.037  BASICTOOL     -1.0          1.0           0.0           0.71          -1.41         0.003         0.813         -1.667        0.008         0.85          0.257         0.009         24565.0       0.0           
0.06   0.037  BASICTOOL     -1.0          1.0           0.0           0.721         -0.98         0.002         0.827         -1.501        0.008         0.849         0.521         0.008         24574.0       0.0           
0.07   0.037  BASICTOOL     -1.0          1.0           0.0           0.734         -0.638        0.002         0.833         -1.575        0.009         0.852         0.937         0.01          24675.0       0.0           
0.08   0.037  BASICTOOL     -1.0          1.0           0.0           0.732         -0.285        0.002         0.842         -1.49         0.009         0.839         1.205         0.009         25060.0       0.0           
0.09   0.037  BASICTOOL     -1.0          1.0           0.0           0.711         0.105         0.002         0.85          -1.314        0.008         0.813         1.419         0.007         25748.0       0.0           
0.1    0.037  BASICTOOL     -1.0          1.0           0.0           0.69          0.379         0.002         0.844         -1.383        0.008         0.787         1.762         0.007         27462.0       0.0           
-1     0.038  SCOPA         -1.0          1.0           0.0           0.589         0.454         0.002         0.709         -4.039        0.01          0.736         4.494         0.011         55465.0       0.0           
0.0    0.038  BASICTOOL     -1.0          1.0           0.0           0.548         -4.888        0.013         0.711         -3.085        0.012         0.75          -1.802        0.013         16518.0       0.0           
0.01   0.038  BASICTOOL     -1.0          1.0           0.0           0.548         -4.888        0.013         0.711         -3.085        0.012         0.75          -1.802        0.013         16518.0       0.0           
0.02   0.038  BASICTOOL     -1.0          1.0           0.0           0.58          -4.201        0.012         0.729         -2.759        0.012         0.769         -1.442        0.013         16518.0       0.0           
0.03   0.038  BASICTOOL     -1.0          1.0           0.0           0.626         -2.835        0.007         0.764         -2.072        0.01          0.805         -0.763        0.01          16655.0       0.0           
0.04   0.038  BASICTOOL     -1.0          1.0           0.0           0.711         -1.866        0.005         0.814         -1.56         0.008         0.853         -0.306        0.009         18762.0       0.0           
0.05   0.038  BASICTOOL     -1.0          1.0           0.0           0.704         -1.509        0.003         0.807         -1.744        0.008         0.844         0.235         0.009         24484.0       0.0           
0.06   0.038  BASICTOOL     -1.0          1.0           0.0           0.717         -1.054        0.002         0.821         -1.561        0.007         0.846         0.508         0.008         24494.0       0.0           
0.07   0.038  BASICTOOL     -1.0          1.0           0.0           0.731         -0.696        0.002         0.828         -1.639        0.009         0.849         0.943         0.011         24599.0       0.0           
0.08   0.038  BASICTOOL     -1.0          1.0           0.0           0.731         -0.313        0.002         0.84          -1.547        0.009         0.838         1.234         0.01          24958.0       0.0           
0.09   0.038  BASICTOOL     -1.0          1.0           0.0           0.71          0.086         0.002         0.849         -1.359        0.008         0.811         1.445         0.008         25677.0       0.0           
0.1    0.038  BASICTOOL     -1.0          1.0           0.0           0.69          0.378         0.002         0.845         -1.425        0.008         0.786         1.802         0.008         27480.0       0.0           
-1     0.039  SCOPA         -1.0          1.0           0.0           0.584         0.477         0.002         0.708         -4.015        0.01          0.73          4.492         0.01          55451.0       0.0           
0.0    0.039  BASICTOOL     -1.0          1.0           0.0           0.539         -4.902        0.013         0.705         -3.11         0.012         0.745         -1.791        0.013         16190.0       0.0           
0.01   0.039  BASICTOOL     -1.0          1.0           0.0           0.539         -4.902        0.013         0.705         -3.11         0.012         0.745         -1.791        0.013         16190.0       0.0           
0.02   0.039  BASICTOOL     -1.0          1.0           0.0           0.568         -4.281        0.012         0.722         -2.814        0.012         0.762         -1.468        0.013         16190.0       0.0           
0.03   0.039  BASICTOOL     -1.0          1.0           0.0           0.616         -2.847        0.007         0.758         -2.107        0.01          0.802         -0.741        0.011         16341.0       0.0           
0.04   0.039  BASICTOOL     -1.0          1.0           0.0           0.704         -1.877        0.005         0.811         -1.58         0.009         0.848         -0.298        0.009         18440.0       0.0           
0.05   0.039  BASICTOOL     -1.0          1.0           0.0           0.695         -1.539        0.003         0.807         -1.722        0.008         0.836         0.183         0.008         24339.0       0.0           
0.06   0.039  BASICTOOL     -1.0          1.0           0.0           0.711         -1.082        0.002         0.821         -1.558        0.008         0.84          0.476         0.008         24353.0       0.0           
0.07   0.039  BASICTOOL     -1.0          1.0           0.0           0.728         -0.703        0.002         0.829         -1.62         0.009         0.846         0.917         0.01          24475.0       0.0           
0.08   0.039  BASICTOOL     -1.0          1.0           0.0           0.73          -0.315        0.002         0.841         -1.511        0.009         0.837         1.195         0.01          24870.0       0.0           
0.09   0.039  BASICTOOL     -1.0          1.0           0.0           0.708         0.078         0.002         0.847         -1.361        0.008         0.81          1.439         0.008         25598.0       0.0           
0.1    0.039  BASICTOOL     -1.0          1.0           0.0           0.687         0.36          0.002         0.843         -1.421        0.008         0.784         1.781         0.008         27326.0       0.0           
-1     0.04   SCOPA         -1.0          1.0           0.0           0.584         0.503         0.002         0.707         -3.913        0.01          0.734         4.416         0.01          55254.0       0.0           
0.0    0.04   BASICTOOL     -1.0          1.0           0.0           0.536         -4.965        0.013         0.697         -3.199        0.013         0.748         -1.766        0.014         16090.0       0.0           
0.01   0.04   BASICTOOL     -1.0          1.0           0.0           0.536         -4.965        0.013         0.697         -3.199        0.013         0.748         -1.766        0.014         16090.0       0.0           
0.02   0.04   BASICTOOL     -1.0          1.0           0.0           0.568         -4.289        0.012         0.716         -2.867        0.012         0.766         -1.423        0.013         16090.0       0.0           
0.03   0.04   BASICTOOL     -1.0          1.0           0.0           0.616         -2.898        0.007         0.75          -2.179        0.01          0.805         -0.718        0.011         16221.0       0.0           
0.04   0.04   BASICTOOL     -1.0          1.0           0.0           0.697         -1.94         0.006         0.802         -1.635        0.008         0.847         -0.305        0.009         18407.0       0.0           
0.05   0.04   BASICTOOL     -1.0          1.0           0.0           0.692         -1.595        0.003         0.799         -1.791        0.008         0.837         0.196         0.008         24319.0       0.0           
0.06   0.04   BASICTOOL     -1.0          1.0           0.0           0.704         -1.125        0.002         0.813         -1.606        0.007         0.838         0.482         0.008         24326.0       0.0           
0.07   0.04   BASICTOOL     -1.0          1.0           0.0           0.721         -0.748        0.002         0.822         -1.651        0.009         0.843         0.903         0.01          24444.0       0.0           
0.08   0.04   BASICTOOL     -1.0          1.0           0.0           0.721         -0.366        0.002         0.834         -1.56         0.009         0.832         1.194         0.009         24856.0       0.0           
0.09   0.04   BASICTOOL     -1.0          1.0           0.0           0.702         0.038         0.002         0.842         -1.386        0.008         0.806         1.423         0.008         25606.0       0.0           
0.1    0.04   BASICTOOL     -1.0          1.0           0.0           0.683         0.343         0.002         0.838         -1.437        0.008         0.784         1.78          0.008         27436.0       0.0           
-1     0.041  SCOPA         -1.0          1.0           0.0           0.581         0.463         0.002         0.706         -3.995        0.01          0.73          4.458         0.01          55353.0       0.0           
0.0    0.041  BASICTOOL     -1.0          1.0           0.0           0.534         -5.007        0.013         0.697         -3.184        0.013         0.746         -1.823        0.014         15900.0       0.0           
0.01   0.041  BASICTOOL     -1.0          1.0           0.0           0.534         -5.007        0.013         0.697         -3.184        0.013         0.746         -1.823        0.014         15900.0       0.0           
0.02   0.041  BASICTOOL     -1.0          1.0           0.0           0.565         -4.341        0.012         0.714         -2.867        0.012         0.764         -1.474        0.013         15900.0       0.0           
0.03   0.041  BASICTOOL     -1.0          1.0           0.0           0.613         -2.91         0.007         0.75          -2.155        0.01          0.802         -0.755        0.011         16030.0       0.0           
