p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.02   0.017  BASICTOOL     -1.0          1.0           0.0           0.788         -2.087        0.005         0.886         -1.048        0.005         0.883         -1.04         0.004         32631.0       0.0           
0.03   0.017  BASICTOOL     -1.0          1.0           0.0           0.84          -1.065        0.003         0.917         -0.537        0.003         0.916         -0.528        0.002         32766.0       0.0           
0.04   0.017  BASICTOOL     -1.0          1.0           0.0           0.897         -0.447        0.002         0.944         -0.205        0.001         0.949         -0.241        0.002         34874.0       0.0           
0.05   0.017  BASICTOOL     -1.0          1.0           0.0           0.904         -0.284        0.001         0.947         -0.118        0.001         0.954         -0.165        0.001         38589.0       0.0           
0.06   0.017  BASICTOOL     -1.0          1.0           0.0           0.901         -0.107        0.001         0.941         -0.005        0.001         0.957         -0.101        0.001         38594.0       0.0           
0.07   0.017  BASICTOOL     -1.0          1.0           0.0           0.885         0.081         0.0           0.926         0.127         0.001         0.955         -0.046        0.0           38626.0       0.0           
0.08   0.017  BASICTOOL     -1.0          1.0           0.0           0.873         0.243         0.0           0.914         0.241         0.001         0.955         0.002         0.0           38802.0       0.0           
0.09   0.017  BASICTOOL     -1.0          1.0           0.0           0.855         0.424         0.001         0.897         0.391         0.001         0.953         0.033         0.0           39174.0       0.0           
0.1    0.017  BASICTOOL     -1.0          1.0           0.0           0.819         0.651         0.001         0.873         0.546         0.001         0.939         0.105         0.0           40111.0       0.0           
-1     0.018000000000000002SCOPA         -1.0          1.0           0.0           0.901         -0.024        0.002         0.947         0.076         0.003         0.952         -0.1          0.0           46878.0       0.0           
0.0    0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.71          -3.406        0.007         0.84          -1.692        0.006         0.843         -1.714        0.006         32151.0       0.0           
0.01   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.71          -3.406        0.007         0.84          -1.692        0.006         0.843         -1.714        0.006         32151.0       0.0           
0.02   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.775         -2.236        0.006         0.875         -1.126        0.004         0.879         -1.11         0.005         32151.0       0.0           
0.03   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.829         -1.143        0.003         0.908         -0.577        0.002         0.912         -0.566        0.003         32328.0       0.0           
0.04   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.89          -0.505        0.002         0.938         -0.244        0.002         0.946         -0.261        0.002         34508.0       0.0           
0.05   0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.899         -0.333        0.001         0.942         -0.148        0.001         0.953         -0.184        0.001         38466.0       0.0           
0.06   0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.898         -0.139        0.001         0.938         -0.03         0.001         0.956         -0.109        0.001         38473.0       0.0           
0.07   0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.883         0.052         0.0           0.924         0.102         0.0           0.955         -0.05         0.0           38507.0       0.0           
0.08   0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.872         0.227         0.0           0.912         0.228         0.001         0.955         -0.001        0.0           38713.0       0.0           
0.09   0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.855         0.409         0.001         0.896         0.379         0.001         0.953         0.03          0.0           39106.0       0.0           
0.1    0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.818         0.636         0.001         0.872         0.536         0.001         0.938         0.099         0.0           40069.0       0.0           
-1     0.019  SCOPA         -1.0          1.0           0.0           0.899         -0.018        0.002         0.946         0.082         0.003         0.951         -0.101        0.0           45302.0       0.0           
0.0    0.019  BASICTOOL     -1.0          1.0           -1.0          0.698         -3.617        0.007         0.832         -1.81         0.006         0.836         -1.807        0.006         32027.0       0.0           
0.01   0.019  BASICTOOL     -1.0          1.0           -1.0          0.698         -3.617        0.007         0.832         -1.81         0.006         0.836         -1.807        0.006         32027.0       0.0           
0.02   0.019  BASICTOOL     -1.0          1.0           -1.0          0.762         -2.434        0.006         0.868         -1.217        0.005         0.87          -1.217        0.005         32027.0       0.0           
0.03   0.019  BASICTOOL     -1.0          1.0           -1.0          0.82          -1.256        0.003         0.905         -0.622        0.003         0.906         -0.634        0.003         32189.0       0.0           
0.04   0.019  BASICTOOL     -1.0          1.0           -1.0          0.884         -0.561        0.002         0.936         -0.274        0.002         0.942         -0.288        0.002         34362.0       0.0           
0.05   0.019  BASICTOOL     -1.0          1.0           -1.0          0.891         -0.374        0.001         0.939         -0.171        0.001         0.948         -0.203        0.001         38452.0       0.0           
0.06   0.019  BASICTOOL     -1.0          1.0           -1.0          0.892         -0.165        0.001         0.936         -0.045        0.001         0.952         -0.12         0.001         38457.0       0.0           
0.07   0.019  BASICTOOL     -1.0          1.0           -1.0          0.88          0.033         0.0           0.924         0.085         0.001         0.952         -0.052        0.0           38485.0       0.0           
0.08   0.019  BASICTOOL     -1.0          1.0           -1.0          0.868         0.209         0.0           0.911         0.215         0.001         0.951         -0.006        0.0           38691.0       0.0           
0.09   0.019  BASICTOOL     -1.0          1.0           0.0           0.85          0.391         0.001         0.895         0.365         0.001         0.948         0.026         0.0           39081.0       0.0           
0.1    0.019  BASICTOOL     -1.0          1.0           0.0           0.815         0.613         0.001         0.871         0.519         0.001         0.935         0.094         0.0           40009.0       0.0           
-1     0.02   SCOPA         -1.0          1.0           0.0           0.894         -0.033        0.002         0.944         0.079         0.003         0.947         -0.112        0.0           45246.0       0.0           
0.0    0.02   BASICTOOL     -1.0          1.0           -1.0          0.685         -3.835        0.008         0.827         -1.872        0.006         0.823         -1.963        0.006         31412.0       0.0           
0.01   0.02   BASICTOOL     -1.0          1.0           -1.0          0.685         -3.835        0.008         0.827         -1.872        0.006         0.823         -1.963        0.006         31412.0       0.0           
0.02   0.02   BASICTOOL     -1.0          1.0           -1.0          0.748         -2.632        0.006         0.861         -1.299        0.005         0.859         -1.334        0.005         31412.0       0.0           
0.03   0.02   BASICTOOL     -1.0          1.0           -1.0          0.805         -1.39         0.003         0.898         -0.681        0.003         0.895         -0.709        0.003         31576.0       0.0           
0.04   0.02   BASICTOOL     -1.0          1.0           -1.0          0.874         -0.658        0.002         0.933         -0.31         0.002         0.935         -0.348        0.002         33969.0       0.0           
0.05   0.02   BASICTOOL     -1.0          1.0           0.0           0.885         -0.422        0.001         0.938         -0.187        0.001         0.943         -0.235        0.001         38306.0       0.0           
0.06   0.02   BASICTOOL     -1.0          1.0           0.0           0.888         -0.198        0.001         0.934         -0.061        0.001         0.949         -0.137        0.001         38319.0       0.0           
0.07   0.02   BASICTOOL     -1.0          1.0           0.0           0.875         0.001         0.0           0.921         0.073         0.001         0.949         -0.072        0.0           38365.0       0.0           
0.08   0.02   BASICTOOL     -1.0          1.0           0.0           0.866         0.184         0.0           0.911         0.203         0.001         0.95          -0.019        0.0           38602.0       0.0           
0.09   0.02   BASICTOOL     -1.0          1.0           0.0           0.85          0.364         0.001         0.896         0.348         0.001         0.948         0.016         0.0           39047.0       0.0           
0.1    0.02   BASICTOOL     -1.0          1.0           0.0           0.815         0.585         0.001         0.872         0.501         0.001         0.933         0.084         0.0           40020.0       0.0           
-1     0.021  SCOPA         -1.0          1.0           0.0           0.886         -0.043        0.002         0.939         0.073         0.003         0.944         -0.116        0.0           45103.0       0.0           
0.0    0.021  BASICTOOL     -1.0          1.0           0.0           0.673         -3.933        0.008         0.819         -1.956        0.006         0.818         -1.977        0.006         31056.0       0.0           
0.01   0.021  BASICTOOL     -1.0          1.0           0.0           0.673         -3.933        0.008         0.819         -1.956        0.006         0.818         -1.977        0.006         31056.0       0.0           
0.02   0.021  BASICTOOL     -1.0          1.0           0.0           0.738         -2.713        0.006         0.855         -1.336        0.005         0.854         -1.376        0.005         31056.0       0.0           
0.03   0.021  BASICTOOL     -1.0          1.0           0.0           0.795         -1.443        0.003         0.892         -0.695        0.003         0.89          -0.747        0.003         31254.0       0.0           
0.04   0.021  BASICTOOL     -1.0          1.0           0.0           0.867         -0.681        0.002         0.928         -0.31         0.002         0.931         -0.371        0.002         33650.0       0.0           
0.05   0.021  BASICTOOL     -1.0          1.0           0.0           0.876         -0.452        0.001         0.932         -0.197        0.001         0.938         -0.254        0.001         38199.0       0.0           
0.06   0.021  BASICTOOL     -1.0          1.0           0.0           0.88          -0.22         0.001         0.93          -0.065        0.001         0.944         -0.155        0.001         38207.0       0.0           
0.07   0.021  BASICTOOL     -1.0          1.0           0.0           0.869         -0.013        0.0           0.919         0.068         0.0           0.944         -0.081        0.0           38252.0       0.0           
0.08   0.021  BASICTOOL     -1.0          1.0           0.0           0.861         0.167         0.0           0.908         0.195         0.001         0.946         -0.027        0.0           38519.0       0.0           
0.09   0.021  BASICTOOL     -1.0          1.0           0.0           0.845         0.352         0.001         0.893         0.342         0.001         0.944         0.01          0.0           38964.0       0.0           
0.1    0.021  BASICTOOL     -1.0          1.0           0.0           0.811         0.573         0.001         0.869         0.499         0.001         0.932         0.074         0.0           39923.0       0.0           
-1     0.022  SCOPA         -1.0          1.0           0.0           0.884         -0.05         0.002         0.938         0.069         0.003         0.942         -0.119        0.0           44965.0       0.0           
0.0    0.022  BASICTOOL     -1.0          1.0           -1.0          0.664         -4.106        0.008         0.811         -2.038        0.006         0.813         -2.068        0.006         30785.0       0.0           
0.01   0.022  BASICTOOL     -1.0          1.0           -1.0          0.664         -4.106        0.008         0.811         -2.038        0.006         0.813         -2.068        0.006         30785.0       0.0           
0.02   0.022  BASICTOOL     -1.0          1.0           -1.0          0.728         -2.894        0.007         0.846         -1.443        0.005         0.849         -1.451        0.005         30785.0       0.0           
0.03   0.022  BASICTOOL     -1.0          1.0           -1.0          0.786         -1.556        0.003         0.886         -0.772        0.003         0.886         -0.783        0.003         30965.0       0.0           
0.04   0.022  BASICTOOL     -1.0          1.0           -1.0          0.86          -0.766        0.002         0.922         -0.379        0.002         0.928         -0.388        0.002         33464.0       0.0           
0.05   0.022  BASICTOOL     -1.0          1.0           0.0           0.871         -0.516        0.001         0.929         -0.24         0.001         0.935         -0.276        0.001         38007.0       0.0           
0.06   0.022  BASICTOOL     -1.0          1.0           0.0           0.876         -0.261        0.001         0.927         -0.093        0.001         0.942         -0.168        0.001         38015.0       0.0           
0.07   0.022  BASICTOOL     -1.0          1.0           0.0           0.865         -0.038        0.001         0.916         0.051         0.001         0.943         -0.089        0.0           38054.0       0.0           
0.08   0.022  BASICTOOL     -1.0          1.0           0.0           0.859         0.153         0.0           0.907         0.181         0.001         0.945         -0.027        0.0           38349.0       0.0           
0.09   0.022  BASICTOOL     -1.0          1.0           0.0           0.843         0.342         0.001         0.892         0.331         0.001         0.943         0.011         0.0           38831.0       0.0           
0.1    0.022  BASICTOOL     -1.0          1.0           0.0           0.81          0.553         0.001         0.869         0.479         0.001         0.931         0.074         0.0           39910.0       0.0           
-1     0.023  SCOPA         -1.0          1.0           0.0           0.879         -0.071        0.001         0.935         0.054         0.003         0.94          -0.125        0.0           46266.0       0.0           
0.0    0.023  BASICTOOL     -1.0          1.0           -1.0          0.653         -4.254        0.008         0.803         -2.101        0.006         0.807         -2.154        0.007         30433.0       0.0           
0.01   0.023  BASICTOOL     -1.0          1.0           -1.0          0.653         -4.254        0.008         0.803         -2.101        0.006         0.807         -2.154        0.007         30433.0       0.0           
0.02   0.023  BASICTOOL     -1.0          1.0           -1.0          0.718         -3.019        0.007         0.838         -1.501        0.005         0.843         -1.518        0.005         30433.0       0.0           
0.03   0.023  BASICTOOL     -1.0          1.0           -1.0          0.777         -1.624        0.003         0.879         -0.798        0.003         0.883         -0.826        0.003         30638.0       0.0           
0.04   0.023  BASICTOOL     -1.0          1.0           -1.0          0.857         -0.806        0.002         0.92          -0.381        0.002         0.927         -0.425        0.002         33197.0       0.0           
0.05   0.023  BASICTOOL     -1.0          1.0           0.0           0.866         -0.553        0.001         0.926         -0.258        0.001         0.934         -0.295        0.001         37958.0       0.0           
0.06   0.023  BASICTOOL     -1.0          1.0           0.0           0.874         -0.29         0.001         0.927         -0.116        0.001         0.941         -0.175        0.001         37963.0       0.0           
0.07   0.023  BASICTOOL     -1.0          1.0           0.0           0.865         -0.068        0.001         0.917         0.029         0.001         0.942         -0.097        0.0           38016.0       0.0           
0.08   0.023  BASICTOOL     -1.0          1.0           0.0           0.86          0.13          0.0           0.908         0.168         0.001         0.945         -0.038        0.0           38328.0       0.0           
0.09   0.023  BASICTOOL     -1.0          1.0           0.0           0.846         0.309         0.001         0.894         0.307         0.001         0.944         0.002         0.0           38830.0       0.0           
0.1    0.023  BASICTOOL     -1.0          1.0           0.0           0.812         0.523         0.001         0.869         0.46          0.001         0.932         0.063         0.0           39891.0       0.0           
-1     0.024  SCOPA         -1.0          1.0           0.0           0.873         -0.08         0.001         0.933         0.051         0.003         0.936         -0.13         0.0           46118.0       0.0           
0.0    0.024  BASICTOOL     -1.0          1.0           0.0           0.645         -4.365        0.008         0.803         -2.126        0.006         0.802         -2.239        0.007         30074.0       0.0           
0.01   0.024  BASICTOOL     -1.0          1.0           0.0           0.645         -4.365        0.008         0.803         -2.126        0.006         0.802         -2.239        0.007         30074.0       0.0           
0.02   0.024  BASICTOOL     -1.0          1.0           0.0           0.711         -3.092        0.007         0.839         -1.521        0.005         0.839         -1.572        0.006         30074.0       0.0           
0.03   0.024  BASICTOOL     -1.0          1.0           0.0           0.771         -1.718        0.004         0.877         -0.854        0.003         0.878         -0.864        0.003         30279.0       0.0           
0.04   0.024  BASICTOOL     -1.0          1.0           0.0           0.847         -0.9          0.003         0.917         -0.44         0.002         0.92          -0.461        0.002         32907.0       0.0           
0.05   0.024  BASICTOOL     -1.0          1.0           0.0           0.859         -0.611        0.001         0.923         -0.292        0.001         0.929         -0.319        0.001         37795.0       0.0           
0.06   0.024  BASICTOOL     -1.0          1.0           0.0           0.868         -0.313        0.001         0.924         -0.117        0.001         0.937         -0.196        0.001         37806.0       0.0           
0.07   0.024  BASICTOOL     -1.0          1.0           0.0           0.862         -0.088        0.001         0.915         0.026         0.0           0.94          -0.115        0.0           37838.0       0.0           
0.08   0.024  BASICTOOL     -1.0          1.0           0.0           0.857         0.109         0.0           0.908         0.157         0.001         0.942         -0.048        0.0           38181.0       0.0           
0.09   0.024  BASICTOOL     -1.0          1.0           0.0           0.842         0.292         0.001         0.893         0.299         0.001         0.941         -0.007        0.0           38690.0       0.0           
0.1    0.024  BASICTOOL     -1.0          1.0           0.0           0.808         0.507         0.001         0.869         0.45          0.001         0.928         0.057         0.0           39834.0       0.0           
-1     0.025  SCOPA         -1.0          1.0           0.0           0.869         -0.091        0.001         0.93          0.044         0.003         0.935         -0.136        0.0           45936.0       0.0           
0.0    0.025  BASICTOOL     -1.0          1.0           0.0           0.629         -4.68         0.009         0.791         -2.309        0.007         0.791         -2.371        0.007         29599.0       0.0           
0.01   0.025  BASICTOOL     -1.0          1.0           0.0           0.629         -4.68         0.009         0.791         -2.309        0.007         0.791         -2.371        0.007         29599.0       0.0           
0.02   0.025  BASICTOOL     -1.0          1.0           0.0           0.694         -3.386        0.007         0.827         -1.667        0.006         0.828         -1.719        0.006         29599.0       0.0           
0.03   0.025  BASICTOOL     -1.0          1.0           0.0           0.757         -1.867        0.004         0.869         -0.916        0.003         0.87          -0.951        0.004         29797.0       0.0           
0.04   0.025  BASICTOOL     -1.0          1.0           0.0           0.838         -0.991        0.003         0.91          -0.473        0.002         0.916         -0.519        0.003         32443.0       0.0           
0.05   0.025  BASICTOOL     -1.0          1.0           0.0           0.851         -0.68         0.002         0.919         -0.32         0.001         0.924         -0.36         0.001         37595.0       0.0           
0.06   0.025  BASICTOOL     -1.0          1.0           0.0           0.861         -0.363        0.001         0.92          -0.137        0.001         0.932         -0.225        0.001         37606.0       0.0           
0.07   0.025  BASICTOOL     -1.0          1.0           0.0           0.855         -0.119        0.001         0.912         0.01          0.001         0.936         -0.129        0.001         37664.0       0.0           
0.08   0.025  BASICTOOL     -1.0          1.0           0.0           0.853         0.092         0.0           0.904         0.147         0.001         0.94          -0.055        0.0           38007.0       0.0           
0.09   0.025  BASICTOOL     -1.0          1.0           0.0           0.839         0.278         0.001         0.892         0.288         0.001         0.939         -0.009        0.0           38557.0       0.0           
0.1    0.025  BASICTOOL     -1.0          1.0           0.0           0.807         0.487         0.001         0.869         0.437         0.001         0.927         0.05          0.0           39715.0       0.0           
-1     0.026000000000000002SCOPA         -1.0          1.0           0.0           0.863         -0.072        0.001         0.926         0.069         0.003         0.932         -0.141        0.0           45874.0       0.0           
0.0    0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.62          -4.803        0.009         0.784         -2.348        0.007         0.784         -2.455        0.007         29238.0       0.0           
0.01   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.62          -4.803        0.009         0.784         -2.348        0.007         0.784         -2.455        0.007         29238.0       0.0           
0.02   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.684         -3.472        0.007         0.821         -1.701        0.005         0.821         -1.771        0.006         29238.0       0.0           
0.03   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.746         -1.969        0.004         0.863         -0.963        0.003         0.862         -1.006        0.004         29461.0       0.0           
0.04   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.834         -1.023        0.003         0.908         -0.494        0.002         0.913         -0.529        0.003         32174.0       0.0           
0.05   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.846         -0.701        0.002         0.916         -0.319        0.001         0.921         -0.383        0.002         37492.0       0.0           
0.06   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.856         -0.389        0.001         0.918         -0.147        0.001         0.93          -0.242        0.001         37499.0       0.0           
0.07   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.85          -0.139        0.001         0.91          -0.001        0.001         0.934         -0.137        0.001         37560.0       0.0           
0.08   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.849         0.076         0.0           0.903         0.14          0.001         0.938         -0.064        0.0           37928.0       0.0           
0.09   0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.837         0.255         0.001         0.892         0.274         0.001         0.937         -0.019        0.0           38513.0       0.0           
0.1    0.026000000000000002BASICTOOL     -1.0          1.0           0.0           0.806         0.453         0.001         0.87          0.411         0.001         0.925         0.041         0.0           39688.0       0.0           
-1     0.027  SCOPA         -1.0          1.0           0.0           0.861         -0.101        0.001         0.925         0.042         0.003         0.931         -0.143        0.0           44501.0       0.0           
0.0    0.027  BASICTOOL     -1.0          1.0           -1.0          0.609         -4.923        0.009         0.779         -2.415        0.007         0.777         -2.508        0.007         28882.0       0.0           
0.01   0.027  BASICTOOL     -1.0          1.0           -1.0          0.609         -4.923        0.009         0.779         -2.415        0.007         0.777         -2.508        0.007         28882.0       0.0           
0.02   0.027  BASICTOOL     -1.0          1.0           -1.0          0.675         -3.617        0.008         0.817         -1.753        0.006         0.813         -1.864        0.006         28882.0       0.0           
0.03   0.027  BASICTOOL     -1.0          1.0           -1.0          0.738         -2.047        0.004         0.859         -0.993        0.003         0.857         -1.054        0.004         29089.0       0.0           
0.04   0.027  BASICTOOL     -1.0          1.0           -1.0          0.825         -1.128        0.003         0.904         -0.544        0.002         0.907         -0.584        0.003         31873.0       0.0           
0.05   0.027  BASICTOOL     -1.0          1.0           0.0           0.835         -0.807        0.002         0.91          -0.379        0.001         0.915         -0.428        0.002         37298.0       0.0           
0.06   0.027  BASICTOOL     -1.0          1.0           0.0           0.847         -0.467        0.001         0.914         -0.194        0.001         0.925         -0.274        0.001         37305.0       0.0           
0.07   0.027  BASICTOOL     -1.0          1.0           0.0           0.845         -0.184        0.001         0.907         -0.025        0.001         0.93          -0.16         0.001         37363.0       0.0           
0.08   0.027  BASICTOOL     -1.0          1.0           0.0           0.845         0.052         0.0           0.901         0.122         0.001         0.936         -0.07         0.0           37751.0       0.0           
0.09   0.027  BASICTOOL     -1.0          1.0           0.0           0.834         0.245         0.001         0.889         0.266         0.001         0.936         -0.021        0.0           38359.0       0.0           
0.1    0.027  BASICTOOL     -1.0          1.0           0.0           0.803         0.452         0.001         0.867         0.417         0.001         0.924         0.035         0.0           39610.0       0.0           
-1     0.028  SCOPA         -1.0          1.0           0.0           0.853         -0.128        0.001         0.922         0.032         0.002         0.925         -0.16         0.0           45597.0       0.0           
0.0    0.028  BASICTOOL     -1.0          1.0           0.0           0.596         -5.06         0.009         0.769         -2.498        0.007         0.767         -2.561        0.007         28673.0       0.0           
0.01   0.028  BASICTOOL     -1.0          1.0           0.0           0.596         -5.06         0.009         0.769         -2.498        0.007         0.767         -2.561        0.007         28673.0       0.0           
0.02   0.028  BASICTOOL     -1.0          1.0           0.0           0.661         -3.797        0.008         0.805         -1.879        0.006         0.804         -1.918        0.006         28673.0       0.0           
0.03   0.028  BASICTOOL     -1.0          1.0           0.0           0.727         -2.117        0.004         0.851         -1.045        0.003         0.85          -1.072        0.003         28884.0       0.0           
0.04   0.028  BASICTOOL     -1.0          1.0           0.0           0.816         -1.176        0.003         0.898         -0.571        0.002         0.902         -0.605        0.003         31806.0       0.0           
0.05   0.028  BASICTOOL     -1.0          1.0           0.0           0.831         -0.793        0.002         0.908         -0.373        0.001         0.912         -0.42         0.001         37222.0       0.0           
0.06   0.028  BASICTOOL     -1.0          1.0           0.0           0.845         -0.445        0.001         0.912         -0.189        0.001         0.924         -0.255        0.001         37232.0       0.0           
0.07   0.028  BASICTOOL     -1.0          1.0           0.0           0.842         -0.192        0.001         0.907         -0.032        0.001         0.927         -0.16         0.001         37293.0       0.0           
0.08   0.028  BASICTOOL     -1.0          1.0           0.0           0.841         0.04          0.0           0.9           0.117         0.001         0.933         -0.077        0.0           37721.0       0.0           
0.09   0.028  BASICTOOL     -1.0          1.0           0.0           0.829         0.207         0.001         0.889         0.243         0.001         0.932         -0.036        0.0           38374.0       0.0           
0.1    0.028  BASICTOOL     -1.0          1.0           0.0           0.799         0.415         0.001         0.866         0.387         0.001         0.92          0.028         0.0           39598.0       0.0           
-1     0.029  SCOPA         -1.0          1.0           0.0           0.846         -0.143        0.001         0.918         0.022         0.002         0.922         -0.165        0.0           45428.0       0.0           
0.0    0.029  BASICTOOL     -1.0          1.0           -1.0          0.584         -5.325        0.009         0.762         -2.647        0.007         0.762         -2.679        0.007         28000.0       0.0           
0.01   0.029  BASICTOOL     -1.0          1.0           -1.0          0.584         -5.325        0.009         0.762         -2.647        0.007         0.762         -2.679        0.007         28000.0       0.0           
0.02   0.029  BASICTOOL     -1.0          1.0           -1.0          0.649         -4.027        0.008         0.798         -2.018        0.006         0.8           -2.009        0.006         28000.0       0.0           
0.03   0.029  BASICTOOL     -1.0          1.0           -1.0          0.711         -2.334        0.005         0.844         -1.144        0.004         0.842         -1.189        0.004         28235.0       0.0           
0.04   0.029  BASICTOOL     -1.0          1.0           -1.0          0.804         -1.316        0.003         0.892         -0.64         0.003         0.896         -0.676        0.003         31267.0       0.0           
0.05   0.029  BASICTOOL     -1.0          1.0           0.0           0.821         -0.912        0.002         0.902         -0.442        0.002         0.907         -0.47         0.002         36941.0       0.0           
0.06   0.029  BASICTOOL     -1.0          1.0           0.0           0.835         -0.53         0.001         0.907         -0.242        0.001         0.92          -0.289        0.001         36948.0       0.0           
0.07   0.029  BASICTOOL     -1.0          1.0           0.0           0.834         -0.242        0.001         0.902         -0.064        0.001         0.924         -0.178        0.001         37021.0       0.0           
0.08   0.029  BASICTOOL     -1.0          1.0           0.0           0.837         -0.003        0.001         0.898         0.087         0.001         0.931         -0.091        0.0           37510.0       0.0           
0.09   0.029  BASICTOOL     -1.0          1.0           0.0           0.828         0.185         0.001         0.887         0.227         0.001         0.931         -0.041        0.0           38227.0       0.0           
0.1    0.029  BASICTOOL     -1.0          1.0           0.0           0.798         0.386         0.001         0.866         0.366         0.001         0.92          0.02          0.0           39497.0       0.0           
-1     0.03   SCOPA         -1.0          1.0           0.0           0.843         -0.125        0.001         0.915         0.043         0.002         0.921         -0.168        0.0           45358.0       0.0           
0.0    0.03   BASICTOOL     -1.0          1.0           -1.0          0.576         -5.468        0.01          0.755         -2.712        0.007         0.756         -2.756        0.007         27846.0       0.0           
0.01   0.03   BASICTOOL     -1.0          1.0           -1.0          0.576         -5.468        0.01          0.755         -2.712        0.007         0.756         -2.756        0.007         27846.0       0.0           
0.02   0.03   BASICTOOL     -1.0          1.0           -1.0          0.64          -4.134        0.008         0.792         -2.044        0.006         0.792         -2.09         0.006         27846.0       0.0           
0.03   0.03   BASICTOOL     -1.0          1.0           -1.0          0.702         -2.414        0.005         0.838         -1.191        0.004         0.837         -1.223        0.004         28098.0       0.0           
0.04   0.03   BASICTOOL     -1.0          1.0           -1.0          0.795         -1.386        0.003         0.887         -0.678        0.003         0.89          -0.708        0.003         31069.0       0.0           
0.05   0.03   BASICTOOL     -1.0          1.0           0.0           0.811         -0.972        0.002         0.896         -0.461        0.002         0.901         -0.51         0.002         36954.0       0.0           
0.06   0.03   BASICTOOL     -1.0          1.0           0.0           0.829         -0.58         0.001         0.904         -0.248        0.001         0.914         -0.332        0.001         36970.0       0.0           
0.07   0.03   BASICTOOL     -1.0          1.0           0.0           0.831         -0.276        0.001         0.901         -0.08         0.001         0.921         -0.197        0.001         37053.0       0.0           
0.08   0.03   BASICTOOL     -1.0          1.0           0.0           0.834         -0.016        0.0           0.896         0.088         0.001         0.928         -0.104        0.0           37503.0       0.0           
0.09   0.03   BASICTOOL     -1.0          1.0           0.0           0.825         0.173         0.001         0.886         0.225         0.001         0.928         -0.052        0.0           38174.0       0.0           
0.1    0.03   BASICTOOL     -1.0          1.0           0.0           0.795         0.373         0.001         0.864         0.363         0.001         0.918         0.01          0.0           39491.0       0.0           
-1     0.031  SCOPA         -1.0          1.0           0.0           0.837         -0.142        0.001         0.912         0.035         0.002         0.918         -0.176        0.0           45261.0       0.0           
0.0    0.031  BASICTOOL     -1.0          1.0           -1.0          0.569         -5.626        0.01          0.754         -2.743        0.007         0.748         -2.882        0.008         27518.0       0.0           
0.01   0.031  BASICTOOL     -1.0          1.0           -1.0          0.569         -5.626        0.01          0.754         -2.743        0.007         0.748         -2.882        0.008         27518.0       0.0           
0.02   0.031  BASICTOOL     -1.0          1.0           -1.0          0.631         -4.329        0.009         0.789         -2.117        0.006         0.784         -2.211        0.007         27518.0       0.0           
0.03   0.031  BASICTOOL     -1.0          1.0           -1.0          0.697         -2.531        0.005         0.836         -1.228        0.004         0.831         -1.303        0.004         27734.0       0.0           
0.04   0.031  BASICTOOL     -1.0          1.0           -1.0          0.79          -1.477        0.004         0.883         -0.727        0.003         0.887         -0.751        0.003         30760.0       0.0           
0.05   0.031  BASICTOOL     -1.0          1.0           0.0           0.806         -1.05         0.002         0.895         -0.49         0.002         0.896         -0.56         0.002         36740.0       0.0           
0.06   0.031  BASICTOOL     -1.0          1.0           0.0           0.825         -0.635        0.001         0.902         -0.271        0.001         0.911         -0.365        0.001         36755.0       0.0           
0.07   0.031  BASICTOOL     -1.0          1.0           0.0           0.827         -0.333        0.001         0.898         -0.1          0.001         0.919         -0.233        0.001         36829.0       0.0           
0.08   0.031  BASICTOOL     -1.0          1.0           0.0           0.833         -0.046        0.001         0.894         0.07          0.001         0.928         -0.117        0.0           37318.0       0.0           
0.09   0.031  BASICTOOL     -1.0          1.0           0.0           0.823         0.151         0.001         0.884         0.206         0.001         0.928         -0.054        0.0           38019.0       0.0           
0.1    0.031  BASICTOOL     -1.0          1.0           0.0           0.795         0.349         0.001         0.863         0.345         0.001         0.918         0.004         0.0           39378.0       0.0           
-1     0.032  SCOPA         -1.0          1.0           0.0           0.831         -0.158        0.001         0.909         0.023         0.002         0.914         -0.181        0.0           45105.0       0.0           
